T_K,J_exp,J_calc,J_trap1,J_trap2,J_trap3,J_trap4
1.271530029296880002e+03,3.018336081872960000e+16,3.004784199951733500e+15,6.705827200090611328e+12,1.372464530243437969e+14,2.642420122578143125e+14,2.609365457199143500e+15
1.271530029296880002e+03,3.118651352656569600e+16,3.004784199951733500e+15,6.705827200090611328e+12,1.372464530243437969e+14,2.642420122578143125e+14,2.609365457199143500e+15
1.271530029296880002e+03,3.183705840436780000e+16,3.004784199951733500e+15,6.705827200090611328e+12,1.372464530243437969e+14,2.642420122578143125e+14,2.609365457199143500e+15
1.271530029296880002e+03,3.132948043064710000e+16,3.004784199951733500e+15,6.705827200090611328e+12,1.372464530243437969e+14,2.642420122578143125e+14,2.609365457199143500e+15
1.271530029296880002e+03,3.142260714279929600e+16,3.004784199951733500e+15,6.705827200090611328e+12,1.372464530243437969e+14,2.642420122578143125e+14,2.609365457199143500e+15
1.271530029296880002e+03,3.353888260184370000e+16,3.004784199951733500e+15,6.705827200090611328e+12,1.372464530243437969e+14,2.642420122578143125e+14,2.609365457199143500e+15
1.271530029296880002e+03,1.156220499946365920e+17,3.004784199951733500e+15,6.705827200090611328e+12,1.372464530243437969e+14,2.642420122578143125e+14,2.609365457199143500e+15
1.271780029296880002e+03,3.406697206259120000e+16,2.987086631349015000e+15,6.674061444373625000e+12,1.365449479456795938e+14,2.627979539786683125e+14,2.593761785036828500e+15
1.271780029296880002e+03,3.235327584003839600e+16,2.987086631349015000e+15,6.674061444373625000e+12,1.365449479456795938e+14,2.627979539786683125e+14,2.593761785036828500e+15
1.271780029296880002e+03,3.313169229948530000e+16,2.987086631349015000e+15,6.674061444373625000e+12,1.365449479456795938e+14,2.627979539786683125e+14,2.593761785036828500e+15
1.271780029296880002e+03,3.187499373431040000e+16,2.987086631349015000e+15,6.674061444373625000e+12,1.365449479456795938e+14,2.627979539786683125e+14,2.593761785036828500e+15
1.271780029296880002e+03,3.278390597068799600e+16,2.987086631349015000e+15,6.674061444373625000e+12,1.365449479456795938e+14,2.627979539786683125e+14,2.593761785036828500e+15
1.271790029672479932e+03,3.443054009888019200e+16,2.986378702016084500e+15,6.672790766420083008e+12,1.365168866885920000e+14,2.627401894779497188e+14,2.593137614707383500e+15
1.272040039062500000e+03,1.150833800989562880e+17,2.968680468691268500e+15,6.641023817578762695e+12,1.358153552613407344e+14,2.612960769598588438e+14,2.577533356469889500e+15
1.272040039062500000e+03,3.482319932227330000e+16,2.968680468691268500e+15,6.641023817578762695e+12,1.358153552613407344e+14,2.612960769598588438e+14,2.577533356469889500e+15
1.272290039062500000e+03,3.282161893767910000e+16,2.950982900088550500e+15,6.609258061861777344e+12,1.351138501826765312e+14,2.598520186807128438e+14,2.561929684307575000e+15
1.272290039062500000e+03,1.180882102086284000e+17,2.950982900088550500e+15,6.609258061861777344e+12,1.351138501826765312e+14,2.598520186807128438e+14,2.561929684307575000e+15
1.272290039062500000e+03,3.406564264008259600e+16,2.950982900088550500e+15,6.609258061861777344e+12,1.351138501826765312e+14,2.598520186807128438e+14,2.561929684307575000e+15
1.272290039062500000e+03,3.271793322896929600e+16,2.950982900088550500e+15,6.609258061861777344e+12,1.351138501826765312e+14,2.598520186807128438e+14,2.561929684307575000e+15
1.272550048828130002e+03,3.579996274359980000e+16,2.932859991952056000e+15,6.576628340829761719e+12,1.343940017225299375e+14,2.583716113070215000e+14,2.545954313635168000e+15
1.272550048828130002e+03,3.306407008514730000e+16,2.932859991952056000e+15,6.576628340829761719e+12,1.343940017225299375e+14,2.583716113070215000e+14,2.545954313635168000e+15
1.272746159480170036e+03,3.333618986903820000e+16,2.919313798707915500e+15,6.552194559864050781e+12,1.338552883250109688e+14,2.572643384686099375e+14,2.534014785477598000e+15
1.272800048828130002e+03,3.423559274661319600e+16,2.915591433228668500e+15,6.545480388498335938e+12,1.337072549906275312e+14,2.569600703900784375e+14,2.530733916332204500e+15
1.272800048828130002e+03,1.146644553750532000e+17,2.915591433228668500e+15,6.545480388498335938e+12,1.337072549906275312e+14,2.569600703900784375e+14,2.530733916332204500e+15
1.272800048828130002e+03,3.620418178460230400e+16,2.915591433228668500e+15,6.545480388498335938e+12,1.337072549906275312e+14,2.569600703900784375e+14,2.530733916332204500e+15
1.272800048828130002e+03,3.505467496087969600e+16,2.915591433228668500e+15,6.545480388498335938e+12,1.337072549906275312e+14,2.569600703900784375e+14,2.530733916332204500e+15
1.272800048828130002e+03,3.347960521794919600e+16,2.915591433228668500e+15,6.545480388498335938e+12,1.337072549906275312e+14,2.569600703900784375e+14,2.530733916332204500e+15
1.272800048828130002e+03,3.380009183982270000e+16,2.915591433228668500e+15,6.545480388498335938e+12,1.337072549906275312e+14,2.569600703900784375e+14,2.530733916332204500e+15
1.273004003906250091e+03,3.476457481678350000e+16,2.901503392254869500e+15,6.520069256294189453e+12,1.331469930572120469e+14,2.558085066381391562e+14,2.518316807048425000e+15
1.273059936523440001e+03,3.293986275853179600e+16,2.897639889516882500e+15,6.513100510318176758e+12,1.329933468889643750e+14,2.554927019271180625e+14,2.514911540425125000e+15
1.273059936523440001e+03,3.438162528987450000e+16,2.897639889516882500e+15,6.513100510318176758e+12,1.329933468889643750e+14,2.554927019271180625e+14,2.514911540425125000e+15
1.273059936523440001e+03,3.521666487930549600e+16,2.897639889516882500e+15,6.513100510318176758e+12,1.329933468889643750e+14,2.554927019271180625e+14,2.514911540425125000e+15
1.273214608999400070e+03,3.629463913106160000e+16,2.886956006580850000e+15,6.493829586685425781e+12,1.325684636194410469e+14,2.546193958129479375e+14,2.505494834281343500e+15
1.273309936523440001e+03,3.577944602194230000e+16,2.880371330793495000e+15,6.481952557986750977e+12,1.323066001570619688e+14,2.540811610101750000e+14,2.499691143122161000e+15
1.273309936523440001e+03,3.512447624726060000e+16,2.880371330793495000e+15,6.481952557986750977e+12,1.323066001570619688e+14,2.540811610101750000e+14,2.499691143122161000e+15
1.273309936523440001e+03,3.588152968965939600e+16,2.880371330793495000e+15,6.481952557986750977e+12,1.323066001570619688e+14,2.540811610101750000e+14,2.499691143122161000e+15
1.273309936523440001e+03,1.165154445664104960e+17,2.880371330793495000e+15,6.481952557986750977e+12,1.323066001570619688e+14,2.540811610101750000e+14,2.499691143122161000e+15
1.273569946289059999e+03,3.570418598510290000e+16,2.862720985660909000e+15,6.450005757438771484e+12,1.316030456078960625e+14,2.526366146641824688e+14,2.484137873175111000e+15
1.273569946289059999e+03,3.643126331509309600e+16,2.862720985660909000e+15,6.450005757438771484e+12,1.316030456078960625e+14,2.526366146641824688e+14,2.484137873175111000e+15
1.273569946289059999e+03,3.839860882113530400e+16,2.862720985660909000e+15,6.450005757438771484e+12,1.316030456078960625e+14,2.526366146641824688e+14,2.484137873175111000e+15
1.273723792442910053e+03,3.674476230535320000e+16,2.852351724399303500e+15,6.431210662096870117e+12,1.311893230175060938e+14,2.517875303410644062e+14,2.475001493133953500e+15
1.273799545898440101e+03,3.594031569006000000e+16,2.847245926482340000e+15,6.421956004872526367e+12,1.309856070644675156e+14,2.513694433762432188e+14,2.470502762799570000e+15
1.273819946289059999e+03,3.708678571424080000e+16,2.845870936111227500e+15,6.419463727508955078e+12,1.309307463985293906e+14,2.512568526391505938e+14,2.469291255608606000e+15
1.273819946289059999e+03,3.545665821875350000e+16,2.845870936111227500e+15,6.419463727508955078e+12,1.309307463985293906e+14,2.512568526391505938e+14,2.469291255608606000e+15
1.273879948542670036e+03,3.844200021543110400e+16,2.841826772325540500e+15,6.412133365006499023e+12,1.307693885278804062e+14,2.509256973153607500e+14,2.465727933558699500e+15
1.273965551757810090e+03,3.735465147590409600e+16,2.836057098658653000e+15,6.401675381170914062e+12,1.305391846324487969e+14,2.504532490534772188e+14,2.460644260768109000e+15
1.274019953801079964e+03,3.600962984363049600e+16,2.832390390159847500e+15,6.395029185835748047e+12,1.303928868297357188e+14,2.501530015599255625e+14,2.457413515443052000e+15
1.274059955303489915e+03,3.787252751270580000e+16,2.829694280969170000e+15,6.390142277500378906e+12,1.302853149159609688e+14,2.499322313440476875e+14,2.455037967409587000e+15
1.274079956054690001e+03,3.841215674500329600e+16,2.828346226374161000e+15,6.387698823333291016e+12,1.302315289590867344e+14,2.498218462361357188e+14,2.453850193393145000e+15
1.274079956054690001e+03,3.648489044631320000e+16,2.828346226374161000e+15,6.387698823333291016e+12,1.302315289590867344e+14,2.498218462361357188e+14,2.453850193393145000e+15
1.274079956054690001e+03,1.151076526170153120e+17,2.828346226374161000e+15,6.387698823333291016e+12,1.302315289590867344e+14,2.498218462361357188e+14,2.453850193393145000e+15
1.274329956054690001e+03,1.149825997415440960e+17,2.811496176824479500e+15,6.357156793403474609e+12,1.295592297497200625e+14,2.484420842111038438e+14,2.439003575826640000e+15
1.274329956054690001e+03,3.940978518021070400e+16,2.811496176824479500e+15,6.357156793403474609e+12,1.295592297497200625e+14,2.484420842111038438e+14,2.439003575826640000e+15
1.274329956054690001e+03,3.840778381799149600e+16,2.811496176824479500e+15,6.357156793403474609e+12,1.295592297497200625e+14,2.484420842111038438e+14,2.439003575826640000e+15
1.274329956054690001e+03,3.703692858225400000e+16,2.811496176824479500e+15,6.357156793403474609e+12,1.295592297497200625e+14,2.484420842111038438e+14,2.439003575826640000e+15
1.274329956054690001e+03,3.916552278264260000e+16,2.811496176824479500e+15,6.357156793403474609e+12,1.295592297497200625e+14,2.484420842111038438e+14,2.439003575826640000e+15
1.274329956054690001e+03,3.812478511037320000e+16,2.811496176824479500e+15,6.357156793403474609e+12,1.295592297497200625e+14,2.484420842111038438e+14,2.439003575826640000e+15
1.274579956054690001e+03,3.880731157848759200e+16,2.794964518772481500e+15,6.327078207691561523e+12,1.288979603239271250e+14,2.470865426953365000e+14,2.424441235551984000e+15
1.274579956054690001e+03,3.824753275153950400e+16,2.794964518772481500e+15,6.327078207691561523e+12,1.288979603239271250e+14,2.470865426953365000e+14,2.424441235551984000e+15
1.274579956054690001e+03,3.983484436086719200e+16,2.794964518772481500e+15,6.327078207691561523e+12,1.288979603239271250e+14,2.470865426953365000e+14,2.424441235551984000e+15
1.274579956054690001e+03,3.891503613795600000e+16,2.794964518772481500e+15,6.327078207691561523e+12,1.288979603239271250e+14,2.470865426953365000e+14,2.424441235551984000e+15
1.274579956054690001e+03,4.124152923463109600e+16,2.794964518772481500e+15,6.327078207691561523e+12,1.288979603239271250e+14,2.470865426953365000e+14,2.424441235551984000e+15
1.274669959435100054e+03,3.868076173631960000e+16,2.789045251024801500e+15,6.316296602038441406e+12,1.286610151575852188e+14,2.466009905369111875e+14,2.419227482388872500e+15
1.274839965820309999e+03,1.154781545915387040e+17,2.777864411946446000e+15,6.295931346916964844e+12,1.282134520656298750e+14,2.456838364599343438e+14,2.409379281970186000e+15
1.274839965820309999e+03,4.103101434031529600e+16,2.777864411946446000e+15,6.295931346916964844e+12,1.282134520656298750e+14,2.456838364599343438e+14,2.409379281970186000e+15
1.274839965820309999e+03,4.103883563282110400e+16,2.777864411946446000e+15,6.295931346916964844e+12,1.282134520656298750e+14,2.456838364599343438e+14,2.409379281970186000e+15
1.275022658128000103e+03,4.027529920285089600e+16,2.765849255629735500e+15,6.274046430946041016e+12,1.277324916946104844e+14,2.446982440974865312e+14,2.398796206170635000e+15
1.275089965820309999e+03,4.245180389135629600e+16,2.761422619091801500e+15,6.265983567166917969e+12,1.275552957684375156e+14,2.443351311218315938e+14,2.394897178244310000e+15
1.275089965820309999e+03,4.333871224797220000e+16,2.761422619091801500e+15,6.265983567166917969e+12,1.275552957684375156e+14,2.443351311218315938e+14,2.394897178244310000e+15
1.275277172851559953e+03,4.130737801077769600e+16,2.749110542176822000e+15,6.243557827408782227e+12,1.270624498224541406e+14,2.433251826323228750e+14,2.384052571665209500e+15
1.275318774414060044e+03,3.958208476741980000e+16,2.746374525084598000e+15,6.238574329684739258e+12,1.269529285011242344e+14,2.431007496346537188e+14,2.381642659092070000e+15
1.275349975585940001e+03,1.132346624934930880e+17,2.744322512265108500e+15,6.234836706391122070e+12,1.268707875101139219e+14,2.429324248863754688e+14,2.379835224661932500e+15
1.275349975585940001e+03,4.154033104658820000e+16,2.744322512265108500e+15,6.234836706391122070e+12,1.268707875101139219e+14,2.429324248863754688e+14,2.379835224661932500e+15
1.275349975585940001e+03,4.195808065344970400e+16,2.744322512265108500e+15,6.234836706391122070e+12,1.268707875101139219e+14,2.429324248863754688e+14,2.379835224661932500e+15
1.275349975585940001e+03,4.226442726208000000e+16,2.744322512265108500e+15,6.234836706391122070e+12,1.268707875101139219e+14,2.429324248863754688e+14,2.379835224661932500e+15
1.275599975585940001e+03,4.259863597655309600e+16,2.728223199827164500e+15,6.205390096965885742e+12,1.262245368367263281e+14,2.416098196643735000e+14,2.365658812326171000e+15
1.275599975585940001e+03,4.122353807657400000e+16,2.728223199827164500e+15,6.205390096965885742e+12,1.262245368367263281e+14,2.416098196643735000e+14,2.365658812326171000e+15
1.275599975585940001e+03,4.559621861495480000e+16,2.728223199827164500e+15,6.205390096965885742e+12,1.262245368367263281e+14,2.416098196643735000e+14,2.365658812326171000e+15
1.275599975585940001e+03,4.245030409133389600e+16,2.728223199827164500e+15,6.205390096965885742e+12,1.262245368367263281e+14,2.416098196643735000e+14,2.365658812326171000e+15
1.275859985351559999e+03,4.393507745544190400e+16,2.711537290775317000e+15,6.174849354447698242e+12,1.255544273079323438e+14,2.402386790586184688e+14,2.350966563659454500e+15
1.275859985351559999e+03,4.433306047428799200e+16,2.711537290775317000e+15,6.174849354447698242e+12,1.255544273079323438e+14,2.402386790586184688e+14,2.350966563659454500e+15
1.275859985351559999e+03,4.269514875624829600e+16,2.711537290775317000e+15,6.174849354447698242e+12,1.255544273079323438e+14,2.402386790586184688e+14,2.350966563659454500e+15
1.275859985351559999e+03,1.156398533358673920e+17,2.711537290775317000e+15,6.174849354447698242e+12,1.255544273079323438e+14,2.402386790586184688e+14,2.350966563659454500e+15
1.275979985351559890e+03,1.136067576240087840e+17,2.703836391228543000e+15,6.160754156548341797e+12,1.252451576031446875e+14,2.396058687012916562e+14,2.344185780500021000e+15
1.275982387695310081e+03,4.779265674817009600e+16,2.703682222829400500e+15,6.160471977293498047e+12,1.252389661686245156e+14,2.395932001345668125e+14,2.344050032399650500e+15
1.276071523813099930e+03,4.347951818634620000e+16,2.697961987086986500e+15,6.150002050458253906e+12,1.250092403283344219e+14,2.391231479799887188e+14,2.339013260012923500e+15
1.276109985351559999e+03,4.209928829531219200e+16,2.695493750052856000e+15,6.145484358824012695e+12,1.249101154229574688e+14,2.389203241475197188e+14,2.336839932077288500e+15
1.276109985351559999e+03,4.487582313227709600e+16,2.695493750052856000e+15,6.145484358824012695e+12,1.249101154229574688e+14,2.389203241475197188e+14,2.336839932077288500e+15
1.276369995117190001e+03,4.426845104914880000e+16,2.678807841000366500e+15,6.114943616304650391e+12,1.242400058941377031e+14,2.375491835417119375e+14,2.322147683410007000e+15
1.276369995117190001e+03,4.493492226429530400e+16,2.678807841000366500e+15,6.114943616304650391e+12,1.242400058941377031e+14,2.375491835417119375e+14,2.322147683410007000e+15
1.276369995117190001e+03,4.536077376689519200e+16,2.678807841000366500e+15,6.114943616304650391e+12,1.242400058941377031e+14,2.375491835417119375e+14,2.322147683410007000e+15
1.276369995117190001e+03,4.598608018795789600e+16,2.678807841000366500e+15,6.114943616304650391e+12,1.242400058941377031e+14,2.375491835417119375e+14,2.322147683410007000e+15
